track_index,0.0,0.2,0.5,0.8,1.0,1.2,1.5,1.8,2.0,2.2,2.5,2.8,3.0,3.2,3.5,3.8,4.0,4.2,4.5,4.8,5.0,5.2,5.5,5.8,6.0,6.2,6.5,6.8,7.0,7.2,7.5,7.8,8.0,8.2,8.5,8.8,9.0,9.2,9.5,9.8,10.0,10.2,10.5,10.8,11.0,11.2,11.5,11.8,12.0,12.2,12.5,12.8,13.0,13.2,13.5,13.8,site,cell__treatment,median
77_1000096839_k562_erk_akt__untreated,0.7333562966001653,0.7303590895123894,0.8550870064291263,0.9798149233458633,0.9064155375043896,0.7836870343657815,0.8364310586143584,0.8891750828629355,0.9419191071115124,0.9360276093048018,0.9301361114980912,0.9242446136913806,0.91835311588467,0.9124616180779593,0.9065701202712486,0.9294689219937324,0.9134657411408278,0.9038805691697432,0.8131050293713599,0.806647858210865,0.8001906870503704,0.7937335158898756,0.8594449104770377,0.8239023923356427,0.9670575374455636,0.956034453016338,0.9478045633353908,0.9172907449321476,0.9152749146482777,0.9132590843644078,0.9112432540805376,0.9092274237966678,0.9072115935127979,0.9404040931007337,0.9735965926886692,0.9259034880088455,0.8782103833290221,0.8482417423008058,0.8012360450322651,0.7542303477637243,0.7091488867547572,0.7244381109283959,0.7286712538565477,0.8012352351268411,0.8423288812062452,0.8324008354957871,0.8633734504960562,0.8499920164660656,0.8518047989028859,0.7022487499411642,0.7562918576218494,0.62165328525919,0.6648878404551732,0.7081223956511566,0.6785500313040116,0.7381654541362507,77,k562_erk_akt__untreated,0.857265958453082
77_1000097173_k562_erk_akt__untreated,0.763494075591199,0.8820653357426073,0.902097584000419,0.8127040878982449,0.8970952705370813,0.8683670640665829,0.9997873743281589,0.7833495275431432,0.8305756277380546,0.8157393912657736,0.9681394684530042,0.8260581502962832,1.0041450997962753,0.7922674699044886,0.8982879948440701,0.9268265238590656,0.8923400408747338,0.7891345124306518,0.9627082188293283,0.8635901277892107,0.9040565039114775,0.8871401925976155,0.9054395684527787,0.9329626479640004,0.8154702805780627,0.8114298347080413,0.8234617920775308,0.9355211486781441,0.8894163622017592,0.9244012467187523,0.8308718034323441,0.746602066918512,0.7857478682665717,0.9008283516338493,0.8226246214700759,0.9869122846495342,0.8628576295269874,0.9211354772959074,0.8138247043406263,0.7879196610991862,0.9196814770010224,0.8715610314424025,0.8747056897567284,0.7867835652273042,0.8685968154303343,0.8072212575807891,0.8647388882973731,0.8411331208547683,0.7907956142176698,0.818765159601089,0.7104511955255972,0.6786346161538352,0.6579970130326902,0.699026175228065,0.7108976729195496,0.7218136250675353,77,k562_erk_akt__untreated,0.8519953751908779
80_1000106218_k562_erk_akt__untreated,0.9712814563357315,0.9556166087749777,0.9556540355411637,0.9556914623073497,0.9557288890735357,0.9275397480318734,0.8680789171031307,0.6701219128363816,0.7060567028789229,0.6033782650320453,0.7400203359461833,0.6121473935865622,0.5099155910390064,0.6521857961559502,0.5841563087578918,0.6783631375605028,0.8948683969557291,0.9042411598380512,0.9136139227203735,0.9020773962677923,0.9775364692638838,0.9219197578660955,0.8297638274654673,0.8209911514376032,0.8122184754097392,0.7889842755904535,0.5427156216565302,0.6191682987047358,0.6847968055345665,0.6246763065540039,0.5930953364371356,0.6017602787884643,0.8510782196120362,0.7055614865767887,0.6587690842666656,0.7099686342864104,0.9153264009976165,0.9415603836492181,0.9677943663008196,0.8889664134367102,0.8865562942720836,0.8804044332474237,0.9557830836804201,0.9550792668595555,0.9153829379975809,0.8756866091356063,0.7277147550588235,0.9154063108444379,0.9316473928441035,0.884928769052545,0.8382101452609864,0.8221871748025983,0.8061642043442101,0.7880098660122183,0.5945629095069951,0.6488454062197317,80,k562_erk_akt__untreated,0.8339869863632268
77_1000099363_k562_erk_akt__untreated,0.4025664282113921,0.7321733309727595,0.713617512959793,0.8288684625898644,0.8238533071436255,0.8447489839963451,0.9056376358407496,0.8679224894931268,0.8302073431455039,0.7924921967978811,0.6816744910456658,0.5671268152159339,0.6149877776741026,0.6730053926686443,0.5036058803517831,0.64002639423752,0.5586858852485718,0.6729301481677291,0.7152078029297934,0.7553248709995999,0.6123986413515831,0.6558556928396083,0.6998032117813473,0.8700594902517162,0.6784402201096086,0.9978822207892443,0.9265484641249682,0.8552147074606921,1.0033392557068281,0.949731007843016,0.9314063197208293,0.9130816315986428,0.9435347501074718,0.9739878686163008,1.0044409871251299,0.9140762332799419,0.8237114794347535,0.8565004162294291,0.9032790517924667,0.8764064139254548,0.9329973577256254,0.9322243841955378,0.831536531887678,1.002341176765166,0.9059419424064441,0.9223219965364715,0.9387020506664988,0.831733789169632,0.7029170264804299,0.7686371416338169,0.7513221583959558,0.7998059947620464,0.7478964964725566,0.7818349136853819,0.8157733308982074,0.8805079023487953,77,k562_erk_akt__untreated,0.8295379028676841
79_1000103272_k562_erk_akt__untreated,0.7555411257317456,0.808021856880798,0.86050258802985,0.9129833191789025,0.9654640503279547,0.976070442967716,0.9182140321700443,0.8360807229090863,0.7208452404984259,0.8093380736995255,0.7832715947699216,0.6449438911710768,0.695364135307791,0.621983352045136,0.6650388979411761,0.824155490409358,0.8063043991841681,0.9355839055847767,0.9320809866840039,0.9719764171743297,0.9289228869070474,0.8858693566397652,0.842815826372483,0.7997622961052007,0.8762390101571582,0.7850152127950115,0.6937914154328646,0.8604544918754827,0.9310277103105905,1.0016009287456986,0.8475689230024366,0.752577572558916,0.8444179984935231,0.7662058949349891,0.89163671637647,0.8233586800095078,0.8260780216003182,0.700180220338234,0.6836159837343233,0.6762937913877097,0.8446188057528334,0.7678026332359809,0.9113343559864772,0.8014514453684889,0.7738997297382179,0.7737079315325244,0.7935202950246585,0.8689061093734844,0.89717486344171,0.8398554798698442,0.737727699549693,0.7914008033426188,0.813331073533083,0.9144417311465911,0.9266923375517887,0.700294793906747,79,k562_erk_akt__untreated,0.8237570852094329
79_1000103056_k562_erk_akt__untreated,0.5890463732196729,0.7259427311733309,0.8993845877193739,0.6497843221397247,0.7020855957130735,0.7543868692864224,0.8190012613817561,0.9043419144835372,0.7560228759085555,0.6806819118291837,0.6890516314700725,0.7459680620060892,0.826925901412623,0.9199188895381157,0.7734662343770765,0.8199668778365337,0.7417166447330976,0.5760230467132741,0.6994139091003873,0.7324463081783509,0.8225649744143906,0.8663632070318287,0.7808743256575038,0.8405064026688821,0.9726814618916113,0.8556483201962655,0.9254655662095164,0.8053896515207871,0.8337327121629037,0.7507412741254493,0.7727371440915015,0.7205525195406719,0.7622178725781281,0.745612845495669,0.7867765282679264,0.8722293703304911,0.7897074923746488,0.7601134916396393,0.9183827515022296,0.9330753666015094,0.8805442003744188,0.9258600730396565,0.863805001811007,0.8282483842986829,0.9710422724077432,0.9754091323970381,0.8845895973835287,0.9069445739219174,0.9330437116887719,0.959142849455626,0.949900756859354,0.9406586642630818,0.772833966568413,0.6050092688737443,0.5973170673520728,0.5896248658304013,79,k562_erk_akt__untreated,0.8121954564512717
83_1000116744_k562_erk_akt__untreated,0.5406068650752793,0.7646070643972536,0.7932510910810403,0.7424492565229169,0.7610986886707396,0.6780637887426377,0.7544165524216129,0.6677263055933375,0.5958192625363127,0.7018228505259432,0.7276198960051354,0.6544404543208403,0.7017436208644782,0.6701370611431907,0.7486214295419876,0.7190935654040855,0.6339944303781262,0.8116643608247853,0.663393135037593,0.9075070654677798,0.7314805702358506,0.7015641194085329,0.9087886661628577,0.8939846289168282,0.967178366800015,0.8883083208258367,0.9817972384568715,0.870403357184311,0.9653690592427431,0.9206975520156025,0.891519244809617,0.7919772293204833,0.8588608810285107,0.8989552452484552,0.8862947461721983,0.8736342470959414,0.7968391728655181,0.7200440986350947,0.6112736333237864,0.9182612278160904,0.8381225487460559,0.8798267584189811,0.9215309680919062,0.8531723428072826,0.8761612756958064,0.890751960270752,0.9053426448456979,0.8030719634927892,0.7008012821398806,0.9407610063137459,0.740637931366569,0.9911892437486979,0.9184089264622298,0.9047384282418066,0.856907810658656,0.8090771930755055,83,k562_erk_akt__untreated,0.8103707769501454
3_1000005397_k562_erk_akt__untreated,0.888112795695661,0.6930416107363686,0.710648530995528,0.7590667632439596,0.6921763718132574,0.695354827428652,0.6413281132091132,0.6592047993963274,0.7398341867016539,0.8621248820013278,0.7471318895543279,0.7084038849204347,0.6298809714758931,0.7862814794482987,0.6941428864123919,0.745747218399315,0.8781851484570627,0.8694262766452641,0.6840517209715412,0.6993536784101498,0.7279536195139817,0.7222795699959033,0.7621536749429624,0.8054084544838019,0.8486632340246415,0.9494639299161645,0.8147269151344839,0.645098022960963,0.6606158464721076,0.9055471551287663,0.7651718830747841,0.7495071937976546,0.7065722538972052,0.839931945313327,0.8318016434803104,0.67125559792798,0.8331248691974191,0.8648855232190894,0.8482160336204234,0.8005289903992366,0.912115410328661,0.950135539062475,0.8160924967480817,0.8574604913111026,0.8792598825237157,0.8558974242768846,0.8170400268392933,0.8635128134151734,0.901019541962676,0.9385262705101787,0.9260403486922978,0.8996235727170497,0.9012653263208913,0.9029070799247328,0.8386018132786786,0.7860333375058429,3,k562_erk_akt__untreated,0.8100676848091429
77_1000096949_k562_erk_akt__untreated,0.7433181027771434,0.7861108777464448,0.8735951365886987,0.9610793954309527,0.8585352925351685,0.9524559669805645,0.8855001137919513,0.818544260603338,0.9725037582602201,0.9624453660136599,0.9523869737670994,0.8067245137844253,0.8303683515007964,0.9470391224593854,0.8510149273166315,0.7549907321738776,0.6589665370311237,0.6238411663151819,0.5887157955992401,0.7258038542008663,0.6267442112267216,0.6032548921266256,0.57976557302653,0.5905503004851902,0.5355391458336447,0.6261970759601213,0.7649833510864915,0.8293044879339907,0.919305082656216,0.9498212348645244,0.9926682341935384,0.9413750807945922,0.8900819273956458,0.9495557848949207,0.8488129237370674,0.8126477801798045,0.9177420405872917,0.9575416546718499,0.987543842359496,0.977250985010877,0.9836224636200726,0.8266125043796505,0.8565370504097191,0.632325882654029,0.7785101494076053,0.6759844927396917,0.6335162367272348,0.5894273472314582,0.6098135529072287,0.503797093117767,0.5082536945734787,0.4496457469210632,0.4735227914917053,0.5761868732153888,0.5557941870114804,0.47304466392638495,77,k562_erk_akt__untreated,0.8096861469821149
4_1000006188_k562_erk_akt__untreated,0.8077801169998506,0.9299246808998516,0.7612304041247835,0.8814362254182776,0.7805514849066881,0.752499749788303,0.6609345306763216,0.6911186441115829,0.7044464416514844,0.6832204379662908,0.5773914765188899,0.5951187116294336,0.6464556778483657,0.7335072336183623,0.7278854157449466,0.8211001158469601,0.8282300419178104,0.9126072170098569,0.9087943230528256,0.6874801565429587,0.8146953932432237,0.891390443436717,0.9002961616815681,0.9092018799264194,0.7613513207608619,0.9812922843020965,0.9888580046402996,0.9964237249785027,0.7824867700747162,0.770760438525933,0.7590341069771499,0.7473077754283669,0.7355814438795836,0.7792722057936444,0.8229629677077049,0.8666537296217658,0.9385070171462011,0.8781962386416374,0.8178854601370739,0.9532162204272937,0.9517821403290891,0.9503480602308849,0.9489139801326804,0.8902569758266508,0.7291672545930447,0.622126536541839,0.6693762281382394,0.76508503831002,0.8607938484818006,0.9565026586535812,0.9962984039657465,0.7377172049420705,0.7107975848570128,0.695105368676666,0.7971209944292759,0.8860376411656091,4,k562_erk_akt__untreated,0.8024505557145633
82_1000112423_k562_erk_akt__untreated,0.8563875749995873,0.7092007529145351,0.8880454021040699,0.7557996420339077,0.8455795606539303,0.8248699333398526,0.7235439578137548,0.822023051224732,0.7766945593393315,0.8453647973191205,0.7479257475208474,0.8725867914989806,0.8101415260849072,0.7933739132280162,0.7323401853670521,0.7186329073964891,0.8329535239866965,0.8859432706791046,0.8935911593178433,0.8877710478508806,0.8360044668591285,0.8983830947684465,0.7781754652984616,0.8269382102766993,0.831852448093736,0.8729458270208663,0.8157099030901441,0.8920807865867056,0.8554563333070917,0.8553932468473417,0.791718975787723,0.8309472767595167,0.8027916568145957,0.7963086745916188,0.7369527366451762,0.7852380720565028,0.7951761724494179,0.8151339833628527,0.827247209049738,0.78806427343014,0.7857648893814467,0.7781793657375691,0.8098700962383417,0.7703618437503955,0.7086977011286867,0.75424332117274,0.7307699979003626,0.7254801569142411,0.6605454757136301,0.7138009055548956,0.7753741389399005,0.7643068108886271,0.7688330828737275,0.7073202323509435,0.7708936066372667,0.69591450180139,82,k562_erk_akt__untreated,0.7942750428387171
